Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Jake Lamb","ARI",149,635,30,89,105,6,0.137007874,0.239370078,0.23880597,0.286908077,0.248134328,0.357480314,0.486940298,0.35273332774064164,0.353,110.85821309621888,-0.8598911203444004,8.002054415510617,-2.914334774017334,2.6821051719419517,"Jake Lamb",13329,571875
"Edwin Encarnación","CLE",157,669,38,96,107,2,0.155455904,0.198804185,0.245487365,0.270618556,0.258122743,0.377245508,0.503610108,0.3729876668205089,0.389,130.27803343997903,-5.703104982152581,19.288758824434744,-15.205248713493347,2.6038542551143435,"Edwin Encarnacion",2151,429665
"Yasiel Puig","LAD",152,570,28,72,74,15,0.112280701,0.175438596,0.224448897,0.27393617,0.26252505,0.345614035,0.486973947,0.3485221981578026,0.359,117.22622155988553,-2.5760864899493754,10.043986743867755,-3.5701143741607666,2.5973503156593396,"Yasiel Puig",14225,624577
"Mike Moustakas","KCR",148,598,38,75,85,0,0.056856187,0.157190635,0.248648648,0.263403263,0.272072072,0.31438127,0.52072072,0.3446868228428255,0.338,113.14700909884664,-2.1159039051271975,7.584124609559742,-1.396585889160633,2.5800500613936515,"Mike Moustakas",4892,519058
"Didi Gregorius","NYY",136,570,25,73,87,3,0.043859649,0.122807017,0.191011236,0.286995515,0.286516853,0.318101933,0.477528089,0.3346988526238522,0.294,108.50733628689201,2.340580627322197,8.323502332235318,-1.4469456672668457,2.556655151602019,"Didi Gregorius",6012,544369
"Dee Strange-Gordon","MIA",158,695,2,114,33,60,0.035971223,0.133812949,0.067381317,0.354092526,0.307810107,0.341040462,0.375191424,0.31236551770929655,0.274,93.68651264336194,7.870270163286477,2.2306336924816783,-0.7521870136260986,2.5284688382696303,"Dee Strange-Gordon",8203,543829
"Yadier Molina","STL",136,543,18,60,82,9,0.051565377,0.136279926,0.165668663,0.284688995,0.273453093,0.311808118,0.439121756,0.31553494066110777,0.33,94.66885894470977,-1.659977173898369,-5.380611546074045,12.00290447473526,2.5196102170559733,"Yadier Molina",7007,425877
"Ian Kinsler","DET",139,613,22,90,52,14,0.089722675,0.140293637,0.176043557,0.243792325,0.235934664,0.313213703,0.411978221,0.3125017469721418,0.328,91.9273522991701,1.4991851430386305,-4.606316293771786,9.496386051177979,2.500187409123677,"Ian Kinsler",6195,435079
"Eddie Rosario","MIN",151,589,27,79,78,9,0.05942275,0.179966044,0.217712177,0.311750599,0.289667896,0.328205128,0.507380073,0.3494315684249956,0.332,117.37798193606596,0.6987295025028288,13.327454311329712,-7.6660120487213135,2.498127595611741,"Eddie Rosario",12155,592696
"Joey Gallo","TEX",145,532,41,85,80,7,0.140977443,0.368421052,0.327394209,0.25,0.20935412,0.332706766,0.536748329,0.36370359032841054,0.377,119.01962726295048,0.9332817913964391,13.41741796961649,-6.453402042388916,2.4405426265351657,"Joey Gallo",14128,608336
"Eric Thames","MIL",138,551,31,83,63,4,0.136116152,0.295825771,0.270788913,0.309090909,0.247334754,0.359346642,0.518123667,0.36887546260278303,0.342,125.4101597397984,-1.3423960115760565,16.652775273952507,-11.142213582992554,2.436374431863679,"Eric Thames",3711,519346
"Manuel Margot","SDP",126,529,13,53,39,17,0.06616257,0.200378071,0.145790554,0.309139784,0.262833675,0.3125,0.408624229,0.30943672505743575,0.3,90.14537693228215,3.2566975778900087,-3.4435782302497255,9.059128522872925,2.3714435318121816,"Manuel Margot",14712,622534
"Evan Longoria","TBR",156,677,20,71,86,6,0.067946824,0.161004431,0.163132137,0.282258064,0.261011419,0.313146233,0.424143556,0.3124846944292504,0.31,96.52713706674474,1.3816028176806867,-1.5192198141827413,2.9880306124687195,2.3698996729439785,"Evan Longoria",9368,446334
"Jackie Bradley Jr.","BOS",133,541,17,58,63,8,0.088724584,0.229205175,0.157676348,0.294460641,0.244813278,0.323475046,0.402489626,0.3128077323432297,0.316,88.76063367930965,3.3301578257232904,-4.171961279326143,10.071427583694458,2.364153665912639,"Jackie Bradley Jr.",12984,598265
"Corey Dickerson","TBR",150,629,27,84,62,4,0.055643879,0.241653418,0.207482993,0.338199513,0.282312925,0.324840764,0.489795918,0.3408550485920676,0.314,115.93162063125705,1.450982286594808,13.81488175696789,-11.293692469596863,2.3169755856473793,"Corey Dickerson",10762,572816
"Matt Joyce","OAK",141,544,25,78,68,4,0.121323529,0.207720588,0.230277185,0.263313609,0.243070362,0.334558823,0.473347547,0.3427113844629596,0.356,117.11378628713054,-0.8527581784874201,10.633798700872887,-6.571530044078827,2.1911578033903836,"Matt Joyce",3353,459964
"Yonder Alonso","- - -",142,521,28,72,67,2,0.130518234,0.226487523,0.235033259,0.301639344,0.266075388,0.364683301,0.501108647,0.36567414663370373,0.362,133.01547800489584,-4.111226276494563,17.11145130339113,-12.444496631622314,2.1757929269486818,"Yonder Alonso",2530,475174
"Yolmer Sánchez","CHW",141,534,12,63,59,8,0.065543071,0.207865168,0.146694215,0.320547945,0.266528925,0.318785578,0.41322314,0.3128499836013431,0.285,95.38162795003122,0.7507573044858873,-2.2920541093596984,6.119890928268433,2.1349790355176737,"Yolmer Sanchez",11602,570560
"Orlando Arcia","MIL",153,548,15,56,53,14,0.06569343,0.182481751,0.130434783,0.317258883,0.276679841,0.324175824,0.407114624,0.30932911259280016,0.278,86.31343739701926,0.9497586330398917,-8.690128241874973,10.811142921447754,2.0887456067503694,"Orlando Arcia",13185,606115
"Nick Castellanos","DET",157,665,26,73,101,4,0.061654135,0.213533834,0.218241043,0.31263858,0.27198697,0.320300751,0.490228013,0.3408506049249405,0.373,111.31713309149958,0.4714895491488278,9.756939042192949,-11.069945633411407,2.0536192363416266,"Nick Castellanos",11737,592206
"Yuli Gurriel","HOU",139,564,18,69,75,3,0.039007092,0.109929078,0.187145558,0.307692307,0.298676748,0.331560283,0.485822306,0.344484387240232,0.326,118.23714899167706,-0.6222216729074717,12.068342033642704,-10.969504475593567,1.9619110764377057,"Yuli Gurriel",19198,493329
"Joe Panik","SFG",138,573,10,60,53,4,0.080279232,0.094240837,0.133072407,0.301098901,0.287671232,0.347368421,0.420743639,0.328538092096787,0.307,103.99262554454647,-1.3225616575218737,1.6178639327128295,-1.7950317859649658,1.9456747031959252,"Joe Panik",11936,605412
"Jordy Mercer","PIT",145,558,14,52,58,0,0.091397849,0.157706093,0.151394422,0.283582089,0.254980079,0.326164874,0.406374501,0.30838441750325196,0.299,88.36167826513082,-1.5878110574558377,-9.934640676904774,10.160947322845459,1.9344356183475395,"Jordy Mercer",6547,474568
"Trevor Story","COL",145,555,24,68,82,7,0.088288288,0.344144144,0.218687873,0.33217993,0.238568588,0.308108108,0.457256461,0.32252225393392214,0.299,81.86306064127217,1.571844993159175,-11.365762606827131,11.386116027832031,1.9036587187231961,"Trevor Story",12564,596115
"Trey Mancini","BAL",147,586,24,65,78,1,0.056313993,0.237201365,0.195211786,0.3515625,0.292817679,0.337883959,0.488029465,0.34927153994894433,0.338,116.43947667061533,0.24417870258912444,12.130034793471511,-12.408332824707031,1.8971120966238293,"Trey Mancini",15149,641820
"Chase Headley","NYY",147,586,12,77,61,9,0.102389078,0.225255972,0.1328125,0.341333333,0.2734375,0.352136752,0.40625,0.3290601001595551,0.316,104.65059629380409,-0.655555663164705,2.7068578365149802,-3.1872189193964005,1.8770014696786923,"Chase Headley",4720,452104
"Jorge Polanco","MIN",133,544,13,60,74,13,0.075367647,0.143382352,0.153688525,0.277915632,0.25614754,0.312849162,0.409836065,0.3092943138595837,0.291,89.92528634864352,2.0892350957728922,-4.67278526944561,5.560044031590223,1.875160202550878,"Jorge Polanco",13152,593871
"Billy Hamilton","CIN",139,633,4,85,38,59,0.069510268,0.210110584,0.087628866,0.313199105,0.24742268,0.299363057,0.335051546,0.27805469180368314,0.262,64.51577597044088,10.657826891168952,-18.21145713243736,14.862850427627563,1.8356144632233895,"Billy Hamilton",10199,571740
"David Freese","PIT",130,503,10,44,52,0,0.115308151,0.230616302,0.10798122,0.335526315,0.262910798,0.36779324,0.370892018,0.3262550936166541,0.341,100.09514071860252,-3.733326851390302,-3.6718188800799667,4.617895841598511,1.8176217152854988,"David Freese",9549,501896
"Brandon Crawford","SFG",144,570,14,58,77,3,0.07368421,0.198245614,0.150579151,0.2925,0.252895752,0.305263157,0.403474903,0.30123539429282803,0.302,86.06632116029398,-1.9361439114436507,-12.144072955097865,10.558772087097168,1.7952490648389037,"Brandon Crawford",5343,543063
"Andrew Benintendi","BOS",151,658,20,84,90,20,0.106382978,0.170212765,0.153577661,0.300668151,0.270506108,0.351598173,0.424083769,0.33209350301669194,0.338,101.9515306950623,1.3639702000655234,2.948302016001162,-6.651866793632507,1.7927027507449051,"Andrew Benintendi",17901,643217
"Max Kepler","MIN",147,568,19,67,69,6,0.082746478,0.200704225,0.181996086,0.275590551,0.242661448,0.312169312,0.424657534,0.3148944781944815,0.302,93.75563320196252,1.3371205488219857,-3.0389226951235244,2.2701754570007324,1.7891755464899926,"Max Kepler",12144,596146
"Manny Machado","BAL",156,690,33,81,95,9,0.072463768,0.166666666,0.212698413,0.264765784,0.258730158,0.310144927,0.471428571,0.32751592729115936,0.36,101.55928075091927,-4.382585354149342,-3.0551350485673634,-2.2321813106536865,1.7401865949106214,"Manny Machado",11493,592518
"Freddy Galvis","PHI",162,663,12,71,61,14,0.067873303,0.167420814,0.126644737,0.292433537,0.25493421,0.308623298,0.381578947,0.2976838662338546,0.286,79.34418211609703,0.46416668919846416,-17.137464424513347,11.551910400390625,1.7157699146889358,"Freddy Galvis",6609,520471
"David Peralta","ARI",140,577,14,82,57,8,0.074523396,0.162911611,0.15047619,0.333333333,0.293333333,0.351819757,0.443809523,0.3419102918770578,0.316,103.75206422238294,-0.00010871794074773788,2.7824418606101506,-6.0923634469509125,1.6475881730993738,"David Peralta",2136,444482
"Scott Schebler","CIN",141,531,30,63,67,5,0.073446327,0.235404896,0.251585624,0.247678018,0.232558139,0.306967984,0.484143763,0.32974700012134506,0.348,98.45572065578502,1.4764694985933602,0.4225258904971563,-2.2220311164855957,1.640301790394097,"Scott Schebler",12225,594988
"Wil Myers","SDP",155,649,30,80,74,20,0.107858243,0.277349768,0.220458554,0.296703296,0.243386243,0.328197226,0.463844797,0.3350717165152724,0.33,106.97670484941779,2.407371686771512,8.226956984009306,-15.249115943908691,1.5248205421729957,"Wil Myers",10047,571976
"Curtis Granderson","- - -",147,527,26,74,64,6,0.134724857,0.233396584,0.240534521,0.227722772,0.211581291,0.322580645,0.452115812,0.3299668086142767,0.34,106.02083571290741,0.8124057310633361,4.890566879886408,-7.7283326387405396,1.5232618973163226,"Curtis Granderson",4747,434158
"Adam Jones","BAL",147,635,26,82,73,2,0.042519685,0.177952755,0.180904523,0.312364425,0.284757118,0.321766561,0.465661641,0.33400149697564413,0.317,105.99521868905137,0.6029092241078615,5.299942298850754,-11.2138090133667,1.4971719949216256,"Adam Jones",6368,430945
"Yangervis Solarte","SDP",128,512,18,49,64,3,0.072265625,0.119140625,0.160944206,0.25831202,0.255364806,0.314453125,0.416309012,0.31127732053516416,0.295,91.35386830624643,0.3521632319316268,-5.337529299128581,2.7155203819274902,1.4933399322924306,"Yangervis Solarte",5352,500208
"José Reyes","NYM",145,561,15,75,58,24,0.089126559,0.140819964,0.16766467,0.263414634,0.245508982,0.314748201,0.413173652,0.3124253939937901,0.29,94.78439136404775,3.778233257587999,0.01756652975313422,-4.614804267883301,1.4646442581524581,"Jose Reyes",1736,408314
"Asdrúbal Cabrera","NYM",135,540,14,66,59,3,0.092592592,0.153703703,0.154488517,0.310077519,0.279749478,0.35064935,0.434237995,0.33803799892446806,0.331,111.60102081794598,-6.409372550435364,1.6423157997312732,-5.693886756896973,1.446998877728536,"Asdrubal Cabrera",4962,452678
"Kole Calhoun","LAA",155,654,19,77,71,5,0.108562691,0.204892966,0.147627417,0.284360189,0.244288224,0.333333333,0.391915641,0.3147031139410459,0.327,96.91438947143442,-1.5824049776419997,-4.072200717529222,-5.517301917076111,1.1937573607125604,"Kole Calhoun",11200,594777
"Kevin Pillar","TOR",154,632,16,72,42,15,0.052215189,0.150316455,0.148211244,0.279749478,0.255536626,0.300476947,0.40374787,0.302361269728747,0.311,86.36777899038933,1.024234504904598,-9.605650348595612,0.3401397466659546,1.1537406554512986,"Kevin Pillar",12434,607680
"Ben Gamel","SEA",134,550,11,68,59,4,0.065454545,0.221818181,0.137524558,0.340369393,0.275049115,0.322404371,0.412573673,0.3153689075125395,0.297,98.8454316691989,3.3734179553575814,2.5899392557884324,-11.17677354812622,0.9519448976264332,"Ben Gamel",12160,592325
"Mitch Moreland","BOS",149,576,22,73,79,0,0.098958333,0.208333333,0.196850393,0.277628032,0.246062992,0.326388888,0.442913385,0.32564870945194313,0.371,97.54348241740821,-0.9385227905586362,-2.684293585261519,-7.428969621658325,0.8854259123374975,"Mitch Moreland",3086,519048
"Josh Bell","PIT",159,620,26,75,90,2,0.106451612,0.188709677,0.21129326,0.27804878,0.255009107,0.333870967,0.466302367,0.3383136396477749,0.333,108.01249629047743,-3.564561744686216,2.820373862071504,-15.517422199249268,0.8606540949426729,"Josh Bell",13145,605137
"Mark Reynolds","COL",148,593,30,82,97,2,0.116357504,0.295109612,0.219230769,0.342767295,0.267307692,0.352445193,0.486538461,0.3574858600333408,0.319,104.81933587127537,-3.5855594519525766,0.08759236259465908,-13.7524733543396,0.6718172284216437,"Mark Reynolds",7619,448602
"Nick Markakis","ATL",160,670,8,76,76,0,0.101492537,0.164179104,0.109612142,0.324267782,0.274873524,0.353731343,0.384485666,0.32051063088131815,0.32,92.61034501703006,-0.3787725227884948,-6.742271159889185,-10.112541913986206,0.6181646405114501,"Nick Markakis",5930,455976
"Brandon Phillips","- - -",144,604,13,81,60,11,0.034768211,0.120860927,0.131118882,0.308008213,0.284965034,0.318936877,0.416083916,0.3155442589332974,0.3,90.5601565403498,-2.1215171911753714,-9.296033253466764,-5.357875317335129,0.5961935833786498,"Brandon Phillips",791,408252
"Tim Anderson","CHW",146,606,17,72,56,15,0.021452145,0.267326732,0.144804089,0.327628361,0.257240204,0.276490066,0.402044293,0.2884987399278098,0.274,78.72609714746508,2.3368514589965343,-13.569283365263228,-0.7298917770385742,0.5673565437949725,"Tim Anderson",15172,641313
"Alcides Escobar","KCR",162,629,6,71,54,4,0.023847376,0.162162162,0.106844741,0.29090909,0.250417362,0.27170418,0.357262103,0.2687395215994302,0.272,61.201300198320524,0.26638908544555306,-29.843744405179656,13.876684665679932,0.47690499372264683,"Alcides Escobar",6310,444876
"Denard Span","SFG",129,542,12,73,43,12,0.073800738,0.127306273,0.154929578,0.294964028,0.271629778,0.329020332,0.426559356,0.32509101726211154,0.327,101.7293578936578,-0.7108034892007709,0.49390274521040567,-15.392130494117737,0.3743218953733214,"Denard Span",8347,452655
"Shin-Soo Choo","TEX",149,636,22,96,78,12,0.121069182,0.210691823,0.161764706,0.305343511,0.261029411,0.357030015,0.422794117,0.3390333238470403,0.367,102.14589429075866,0.6659376691095531,2.3498144304081023,-19.962268829345703,0.3361372456609317,"Shin-Soo Choo",3174,425783
"Nomar Mazara","TEX",148,616,20,64,101,2,0.089285714,0.206168831,0.16967509,0.292682926,0.252707581,0.323051948,0.422382671,0.31747711007712315,0.318,87.40208131574515,-2.345883398782462,-11.920565786016848,-6.735030651092529,0.16662379835800256,"Nomar Mazara",14553,608577
"Hunter Pence","SFG",134,539,13,55,67,2,0.074211502,0.189239332,0.125760649,0.30104712,0.259634888,0.315398886,0.385395537,0.3030226231729231,0.319,87.23977329088399,0.7802525097504258,-8.059582238815267,-9.308114290237427,0.11826523012856183,"Hunter Pence",8252,452254
"Melky Cabrera","- - -",156,666,17,78,85,1,0.054054054,0.111111111,0.137096775,0.29906542,0.28548387,0.32379518,0.422580645,0.3192171614454163,0.331,98.33721589071249,-3.752707290928811,-5.119035258478632,-16.409101486206055,0.04496288054638564,"Melky Cabrera",4022,466320
"Carlos González","COL",136,534,14,72,57,3,0.104868913,0.222846441,0.161702128,0.317784256,0.261702127,0.33895131,0.423404255,0.3268101784469044,0.303,84.6784102652669,-1.5121265752241015,-12.027920743794015,-5.952717363834381,0.04012947529164057,"Carlos Gonzalez",7287,471865
"Ryon Healy","OAK",149,605,25,66,78,0,0.038016528,0.234710743,0.180555555,0.318734793,0.270833333,0.302479338,0.451388888,0.31980095648568524,0.313,101.44373082749087,-1.2980211055837572,-0.22034943108688898,-19.3553409576416,0.038918825838681004,"Ryon Healy",15447,592387
"Maikel Franco","PHI",154,623,24,66,76,0,0.065810593,0.152487961,0.179130435,0.234273318,0.229565217,0.280898876,0.408695652,0.29187327815640357,0.303,75.5290876783308,-2.616154813207686,-22.21070049274953,0.5710519552230835,-0.019092446135874047,"Maikel Franco",12179,596748
"José Peraza","CIN",143,518,5,50,37,23,0.038610038,0.135135135,0.065708419,0.292978208,0.258726899,0.297087378,0.324435318,0.27257366959686874,0.301,60.91706667359055,2.2764738192781806,-23.74392221063469,5.439877510070801,-0.046879901455124606,"Jose Peraza",13593,606299
"Hanley Ramirez","BOS",133,553,23,58,62,1,0.092224231,0.209764918,0.1875,0.271708683,0.241935483,0.320072332,0.429435483,0.3178728249094902,0.347,92.22500726064301,-3.3100256314501166,-8.614837504046776,-12.642830342054367,-0.29928475575538116,"Hanley Ramirez",8001,434670
"Kendrys Morales","TOR",150,608,28,67,85,0,0.070723684,0.217105263,0.195691203,0.2775,0.249551166,0.307565789,0.445242369,0.31957157295529204,0.354,98.13911762730557,-7.082135489210486,-8.478077458971427,-14.775107562541962,-0.31723534215491656,"Kendrys Morales",8610,434778
"Chris Davis","BAL",128,524,26,65,61,1,0.116412213,0.372137404,0.208333334,0.30125523,0.21491228,0.309160305,0.423245614,0.312064691231801,0.329,90.99109205491153,-2.7385681997984648,-8.562929394229862,-12.718939065933228,-0.39694846652063465,"Chris Davis",9272,448801
"Miguel Cabrera","DET",130,529,16,50,60,0,0.102079395,0.207939508,0.149253732,0.291907514,0.24946695,0.328922495,0.398720682,0.3125703251612574,0.37,91.9742577532205,-6.136053557507694,-11.374297788803917,-10.175960421562195,-0.40723706261057535,"Miguel Cabrera",1744,408234
"Dansby Swanson","ATL",144,551,6,59,51,3,0.107078039,0.217785843,0.092213114,0.292349726,0.231557377,0.312159709,0.323770491,0.2757245323133557,0.295,63.20485399643159,-0.029250361490994692,-26.08713278295347,2.6419780254364014,-0.4454864857124554,"Dansby Swanson",18314,621020
"Tommy Joseph","PHI",142,533,22,51,69,1,0.061913696,0.242026266,0.191919192,0.279538904,0.24040404,0.288930581,0.432323232,0.3054310921439551,0.298,84.43082706214666,-0.9312443868257105,-11.59695368362563,-11.43785309791565,-0.4663205748937564,"Tommy Joseph",10349,571830
"Alex Gordon","KCR",148,541,9,52,45,7,0.083179297,0.232902033,0.107142857,0.260869565,0.207983193,0.293135435,0.31512605,0.2694075894889547,0.296,61.658238885368945,-0.46713570691645145,-26.05972254606905,2.7525634765625,-0.5426793371327566,"Alex Gordon",5209,460086
"Rougned Odor","TEX",162,651,30,79,75,15,0.049155145,0.248847926,0.192751236,0.224343675,0.20428336,0.251920122,0.397034596,0.2721161983515087,0.289,56.3765586522108,2.502552649471909,-32.53596907986885,5.178349733352661,-0.5844949639729999,"Rougned Odor",12282,596059
"José Bautista","TOR",157,686,23,92,65,6,0.122448979,0.247813411,0.163543441,0.239401496,0.202725724,0.307580174,0.366269165,0.29459667860327143,0.306,81.05702819698128,-2.163410742767155,-18.1964956306761,-13.015865325927734,-0.8531808168002115,"Jose Bautista",1887,430832
"Carlos Beltrán","HOU",129,509,14,60,51,0,0.064833005,0.200392927,0.152034261,0.263305322,0.231263383,0.282907662,0.383297644,0.2833842504401452,0.284,76.44646165931252,-2.0624126894399524,-16.85413701450245,-12.239317044615746,-1.2236780715984252,"Carlos Beltran",589,136860
"Mark Trumbo","BAL",146,603,23,79,65,1,0.069651741,0.247097844,0.162790697,0.278350515,0.234347048,0.288557213,0.397137745,0.29497008033059724,0.3,79.2988835484386,-1.9053759700618684,-17.30662502840771,-20.04277276992798,-1.7366052624691513,"Mark Trumbo",6876,444432
"Albert Pujols","LAA",149,636,23,53,101,3,0.0581761,0.146226415,0.145025295,0.249480249,0.241146711,0.286163522,0.386172006,0.2858988352698494,0.316,77.21311437084316,-5.125221693422645,-23.00602194465012,-16.223840415477753,-1.8153675618096539,"Albert Pujols",1177,405395